10041072494	175	5
10945398689	176	8
10925641725	177	0
10022675743	178	0
10106722731	179	8
10742226608	180	4
10212755613	181	6
10314834588	182	7
10748000281	183	8
10243368901	184	1
10575312170	185	6
10084522137	186	3
10631944055	187	0
10319331196	188	5
10540968390	189	1
10146301491	190	3
10910516942	191	1
10016938346	192	2
10594380533	193	10
10486233609	194	6
10883180404	195	9
10152167026	196	6
10679452875	197	6
10591740469	198	5
10974215195	199	3
10354013088	200	3
10324190615	201	4
10067957443	202	3
10787989171	203	5
10108175652	204	6
10092014962	205	5
10323278115	206	1
10092587811	207	8
10539600700	208	1
10456904814	209	1
10390514420	210	3
10027289303	211	8
10421086199	212	1
10300016886	213	9
10180969310	214	5
10378498887	215	10
10345612599	216	7
10524699766	217	6
10673605147	218	6
10739618866	219	7
10299484157	220	4
10072449523	221	6
10530689146	222	3
10907352780	223	8
10974010620	224	8
10986600603	225	8
10848436410	226	8
10149968136	227	3
10662721855	228	9
10081078636	229	3
10128394759	230	5
10898380982	231	8
10496066990	232	9
10001001665	233	0
10897066160	234	6
10096926753	235	3
10448317750	236	1
10071441278	237	3
10752252864	238	1
10446053629	239	7
10499683092	240	6
10889539865	241	1
10907725251	242	6
10952056874	243	3
10627771491	244	10
10656115164	245	4
10235749163	246	6
10538069279	247	10
10437297281	248	6
10245132530	249	1
10085096238	250	4
10704546761	251	8
10130106998	252	1
10130026293	253	6
10577528236	254	1
10560497351	255	3
10013354940	256	4
10640579178	257	6
10117402298	258	5
10403185067	259	1
10193135250	260	7
10932927306	261	8
10546764919	262	4
10846679387	263	3
10255579810	264	4
10631030634	265	4
10100778502	266	4
10253330425	267	3
10449591353	268	3
10516571599	269	6
10538695197	270	3
10519154413	271	6
10179376439	272	3
10128948916	273	4
10991691468	274	8
10789317667	275	10
10610109155	276	9
10257045687	277	8
10701640097	278	3
10473469654	279	5
10376911974	280	7
10562353068	281	10
10936804488	282	2
10655576572	283	2
10106070849	284	5
10157774021	285	3
10666335518	286	4
10465863479	287	8
10382579401	288	8
10933517146	289	8
10461312871	290	10
10962471917	291	9
10727350509	292	10
10949130439	293	9
10280867606	294	3
10726144306	295	5
10049685024	296	4
10848096801	297	6
10963294064	298	1
10921965891	299	3
10191255367	300	1
10119008915	301	1
10789956886	302	8
10082416011	303	8
10484917272	304	7
10843563245	305	1
10785610379	306	6
10539243616	307	5
10701597603	308	1
10124691613	309	0
10591898705	310	2
10954053651	311	4
10031606904	312	3
10538871055	313	9
10828924990	314	5
10903478535	315	3
10453848843	316	3
10014604515	317	6
10129978251	318	6
10673269083	319	1
10121643642	320	4
10714007866	321	10
10967827279	322	3
10914963947	323	1
10640937055	324	5
10850911590	325	6
10407399658	326	3
10404442162	327	4
10818553165	328	0
10277885661	329	3
10621830897	330	6
10110349014	331	5
10029210000	332	5
10014898560	333	9
10374520056	334	3
10385689067	335	6
10304411512	336	5
10632384788	337	5
10896392141	338	8
10785646993	339	6
10668511108	340	8
10595022779	341	8
10204696743	342	6
10220996921	343	0
10152822813	344	6
10201391509	345	4
10657090337	346	3
10584318677	347	4
10593755109	348	9
10040763461	349	7
10677904523	350	6
10975311626	351	6
10099317013	352	4
10655414452	353	10
10344204431	354	8
10322458669	355	6
10542799661	356	5
10942776993	357	4
10412074015	358	5
10856585143	359	3
10335351803	360	4
10538928498	361	4
10721688648	362	7
10206029121	363	8
10193624480	364	8
10031243169	365	0
10205537751	366	4
10767354978	367	7
10067755246	368	1
10383048252	369	8
10235570393	370	10
10914903790	371	1
10089526645	372	3
10079933324	373	6
10401181440	374	0
10891139013	375	4
10453455388	376	6
10560817952	377	8
10522276762	378	6
10558062322	379	1
10760515552	380	3
10154298351	381	10
10780126556	382	7
10725257490	383	6
10904858500	384	6
10807200455	385	4
10131645057	386	6
10408233041	387	3
10646802256	388	6
10478587412	389	10
10892491545	390	6
10373876479	391	7
10942142944	392	6
10317738243	393	6
10751090837	394	0
10639867773	395	7
10574629822	396	1
10354444908	397	6
10379662720	398	6
10539144056	399	2
10353139805	400	4
10369056558	401	1
10659877059	402	9
10098587516	403	8
10361572775	404	7
10228299440	405	0
10300091179	406	8
10358151450	407	5
10807878317	408	6
10227670679	409	1
10510158405	410	3
10766306147	411	6
10036588274	412	4
10057320726	413	0
10638471140	414	10
10335424852	415	6
10533290679	416	8
10806873297	417	6
10189501278	418	6
10881631624	419	8
10223173593	420	1
10233125431	421	7
10907762385	422	4
10219709968	423	1
10871412467	424	5
10028066924	425	3
10999757982	426	1
10995505507	427	1
10243650406	428	2
10718025290	429	6
10597704506	430	8
10639555414	431	10
10526475346	432	1
10526771096	433	8
10623656929	434	10
10530815462	435	5
10420448223	436	9
10818413560	437	7
10304900559	438	10
10862777963	439	5
10217700523	440	1
10391543420	441	3
10343644590	442	4
10237944877	443	3
10085278434	444	1
10566438765	445	4
10743872020	446	8
10659734456	447	6
10409288919	448	3
10367807588	449	6
10146328394	450	3
10998250726	451	9
10460906959	452	9
10951268003	453	9
10910008684	454	9
10674857938	455	1
10344793846	456	8
10868636371	457	4
10909684891	458	6
10268435312	459	6
10798587082	460	6
10031319310	461	9
10227119557	462	3
10667914048	463	1
10380274101	464	4
10452054416	465	2
10731801980	466	1
10763782387	467	6
10020206593	468	5
10172790722	469	1
10710282461	470	8
10031495615	471	5
10387363491	472	7
10235579565	473	6
10699691697	474	1
10436158713	475	8
10588205388	476	3
10389171202	477	2
10543523627	478	1
10027005651	479	3
10096470004	480	3
10435614655	481	10
10626913013	482	7
10970803462	483	10
10000642477	484	6
10206062064	485	7
10807925749	486	6
10576331529	487	7
10270752708	488	6
10443991542	489	3
10885530947	490	4
10480096479	491	6
10252974252	492	2
10469675341	493	3
10122266168	494	5
10396622573	495	5
10822262498	496	0
10230582388	497	5
10482660963	498	4
10305222356	499	3
10942134410	500	3
10506409060	501	7
10702734762	502	6
10938464536	503	6
10357999707	504	9
10392616710	505	1
10204697740	506	6
10727530712	507	7
10710990577	508	5
10227031699	509	1
10643352127	510	3
10909112081	511	3
10075225104	512	3
10985049596	513	2
10425304264	514	1
10595922684	515	3
10381492550	516	6
10518822397	517	2
10059412772	518	3
10327841921	519	3
10371042577	520	5
10336805253	521	1
10265680499	522	2
10228193412	523	3
10081821872	524	6
10781498192	525	8
10572500758	526	9
10981075110	527	9
10043996491	528	6
10508223502	529	8
10758198617	530	3
10028064488	531	3
10490398247	532	10
10946775215	533	10
10803833691	534	6
10336435718	535	4
10315529903	536	2
10818311941	537	6
10543000885	538	1
10036139839	539	9
10838450575	540	8
10933430219	541	3
10975809467	542	1
10970918752	543	2
10360261622	544	8
10321076531	545	8
10704911818	546	3
10427240969	547	6
10165719741	548	4
10834976860	549	4
10711764410	550	0
10567851380	551	10
10013667240	552	7
10228965480	553	3
10399013722	554	3
10240738373	555	1
10608861399	556	6
10895502445	557	5
10610171533	558	6
10364972388	559	0
10220688005	560	4
10514232950	561	3
10571455031	562	3
10169842755	563	5
10016487811	564	5
10733253625	565	3
10412138902	566	7
10035347878	567	2
10638828706	568	3
10453552515	569	3
10837920403	570	10
10473542571	571	9
10051386555	572	6
10422951985	573	4
10920181200	574	7
10450787643	575	7
10774431939	576	3
10266909574	577	9
10967636898	578	6
10018943602	579	7
10378712389	580	2
10476175671	581	8
10273806117	582	4
10906914642	583	6
10427705621	584	3
10809275516	585	1
10520464128	586	5
10857971774	587	9
10341650461	588	9
10749658171	589	6
10592743330	590	8
10550925563	591	3
10982633278	592	3
10420864768	593	6
10593266622	594	6
10940525515	595	1
10770050737	596	10
10269919860	597	8
10922649975	598	5
10597421787	599	10
10187856186	600	3
10966334424	601	9
10316788974	602	6
10167210314	603	8
10163832277	604	1
10487100307	605	3
10257172476	606	8
10841549806	607	3
10302388893	608	5
10300672731	609	3
10815931270	610	6
10741134933	611	9
10860269399	612	6
10073458512	613	9
10236963818	614	7
10591833972	615	6
10740950905	616	0
10787149803	617	4
10269872928	618	6
10162175830	619	9
10583629867	620	6
10176492754	621	1
10660222234	622	3
10790461888	623	1
10070436307	624	1
10567021724	625	1
10238780512	626	5
10914777185	627	5
10260874143	628	6
10064289796	629	9
10549278597	630	6
10457139828	631	8
10235045145	632	7
10481942373	633	2
10723764721	634	7
10014526227	635	1
10293581864	636	1
10875297156	637	0
10634666981	638	7
10658631156	639	8
10341579203	640	6
10487121921	641	5
10226419515	642	0
10271816946	643	6
10443794921	644	6
10992628635	645	8
10852128584	646	7
10336746869	647	1
10286438766	648	8
10722803206	649	5
10877220048	650	3
10065597820	651	6
10365372329	652	10
10418547596	653	5
10847647128	654	2
10022224844	655	8
10663569956	656	3
10891638483	657	6
10455432949	658	10
10380848926	659	5
10314638109	660	9
10592702519	661	8
10849915842	662	6
10951722430	663	4
10045331801	664	3
10334609361	665	10
10796757699	666	9
10319265488	667	1
10467462333	668	3
10872520976	669	10
10127576349	670	3
10901920424	671	1
10374504324	672	3
10123831946	673	8
10596655696	674	10
10611705024	675	3
10986811018	676	4
10518759158	677	3
10852634541	678	3
10294365208	679	10
10725918329	680	3
10818360149	681	10
10158676193	682	4
10263219261	683	5
10340849829	684	1
10858538481	685	10
10273502663	686	8
10487554863	687	1
10321472725	688	3
10476526921	689	3
10250773296	690	8
10435302529	691	5
10217950478	692	1
10072410979	693	3
10419627126	694	3
10885872185	695	6
10660685502	696	9
10859142462	697	8
10054206461	698	6
10257091162	699	3
10527913424	700	6
10306526483	701	8
10180992170	702	6
10761212028	703	8
10995115308	704	6
10874390361	705	3
10899014769	706	3
10606898523	707	3
10817882891	708	7
10469883384	709	1
10458348426	710	5
10658764045	711	4
10898840730	712	3
10099522117	713	1
10278809046	714	3
10636589120	715	6
10396290041	716	6
10501815488	717	7
10054037605	718	9
10645976507	719	3
10975673930	720	5
10405670427	721	3
10508880670	722	3
10288678014	723	3
10675043616	724	1
10266895436	725	3
10961270745	726	2
10475649366	727	10
10820517880	728	9
10743411774	729	7
10622188510	730	2
10163911750	731	8
10543759933	732	6
10080091415	733	8
10335077646	734	1
10650842544	735	7
10385456611	736	5
10773560866	737	1
10066419882	738	3
10450777031	739	5
10916266007	740	0
10487803874	741	8
10096067364	742	1
10287899302	743	1
10965095272	744	8
10725948732	745	6
10399505615	746	3
10763044656	747	3
10576409853	748	1
10903585592	749	6
10234930071	750	4
10974484251	751	1
10634261286	752	9
10988717899	753	6
10764662542	754	8
10161789444	755	5
10550069654	756	1
10487022491	757	9
10635616821	758	10
10422955042	759	6
10620802119	760	7
10064747393	761	10
10624377616	762	10
10729900129	763	8
10925845825	764	1
10663754905	765	6
10121349632	766	6
10328278248	767	7
10214326553	768	4
10064983669	769	1
10359780190	770	5
10156554427	771	5
10353745032	772	4
10149299870	773	8
10327968592	774	6
10901946793	775	10
10971106113	776	6
10910415295	777	4
10451846345	778	7
10101958813	779	8
10259523614	780	3
10332829563	781	3
10904054036	782	10
10416524928	783	6
10525541511	784	10
10058746106	785	6
10966497738	786	3
10661448737	787	3
10315407587	788	8
10252996992	789	1
10149957019	790	7
10900636278	791	8
10516075152	792	8
10179806118	793	10
10248770052	794	1
10632923933	795	5
10608566718	796	8
10304139225	797	5
10413535211	798	5
10054581883	799	10
10987122285	800	1
10378133129	801	8
10837531204	802	4
10233992529	803	0
10302088871	804	1
10116223605	805	2
10160907792	806	6
10662986067	807	4
10755831890	808	2
10651132441	809	1
10617546574	810	4
10247401823	811	6
10133188666	812	6
10585127546	813	6
10528949350	814	6
10038790587	815	2
10936212392	816	4
10486645093	817	5
10122323615	818	9
10768181602	819	4
10115416399	820	8
10136405009	821	8
10304873235	822	1
10742956915	823	10
10753239398	824	9
10723979334	825	7
10271513480	826	3
10823051152	827	9
10174579631	828	1
10600131315	829	2
10200961374	830	5
10603805920	831	5
10788796489	832	3
10038852656	833	10
10240183626	834	6
10765212329	835	6
10384000131	836	3
10851129468	837	4
10501367436	838	4
10559418151	839	4
10623934064	840	3
10113616125	841	8
10883557542	842	4
10265903288	843	1
10255830755	844	10
10640519622	845	8
10886908489	846	1
10779113506	847	6
10816969217	848	7
10692151101	849	8
10317765712	850	0
10684196449	851	6
10078312413	852	7
10489032334	853	1
10999908636	854	8
10682839169	855	1
10261058485	856	6
10241332028	857	1
10262775992	858	4
10485810770	859	6
10660870419	860	3
10973188255	861	6
10395723250	862	10
10245863812	863	0
10803620517	864	4
10839361445	865	3
10095754470	866	5
10495422557	867	8
10331398070	868	6
10869335946	869	9
10839131489	870	6
10954675239	871	1
10750410439	872	6
10628749811	873	8
10546801641	874	10
10909813411	875	3
10303120046	876	6
10881687228	877	1
10481215181	878	6
10194208081	879	1
10314202743	880	9
10372503031	881	3
10709131921	882	6
10843070453	883	8
10079972743	884	6
10002834318	885	6
10472808621	886	3
10483249040	887	4
10769567465	888	9
10143251104	889	8
10700821236	890	8
10673846461	891	3
10577149742	892	9
10475346957	893	6
10504826439	894	6
10291072600	895	3
10743826059	896	10
10216065296	897	5
10636386126	898	5
10746939639	899	4
10462525858	900	8
10832352738	901	6
10572238066	902	8
10162632597	903	7
10928687795	904	10
10429023131	905	6
10461248609	906	8
10919345908	907	1
10415628169	908	1
10998238369	909	3
10253283536	910	6
10329452845	911	10
10101832244	912	4
10086761402	913	5
10707941192	914	1
10707460205	915	3
10550972044	916	10
10993685568	917	6
10441102397	918	2
10177989986	919	1
10489626504	920	7
10937332803	921	6
10436170110	922	8
10196366284	923	5
10819027014	924	1
10688926639	925	6
10366739520	926	3
10272222186	927	5
10478358949	928	1
10104273380	929	5
10305776310	930	1
10459738914	931	6
10711516772	932	9
10749419758	933	6
10108599031	934	6
10663461402	935	4
10978727777	936	1
10311093377	937	3
10323782644	938	6
10682917077	939	5
10072846821	940	2
10698138384	941	3
10622353283	942	7
10468788861	943	7
10284554453	944	5
10312154298	945	7
10590377636	946	8
10823327550	947	10
10288746105	948	10
10437819779	949	6
10309904361	950	8
10926292655	951	10
10245684509	952	8
10766862333	953	1
10301941591	954	4
10005932528	955	6
10656547522	956	9
10994847550	957	6
10663204946	958	8
10113201359	959	8
10941200857	960	6
10210279169	961	9
10981556114	962	5
10396352970	963	8
10449423385	964	7
10295097322	965	8
10252747422	966	0
10787837641	967	8
10378069569	968	3
10240409991	969	8
10965829554	970	9
10695628748	971	3
10065139570	972	9
10257241387	973	6
10693060796	974	5
10000718267	975	1
10952360195	976	6
10845290660	977	10
10842329405	978	6
10174387866	979	3
10546426950	980	7
10306884349	981	9
10850264061	982	6
10122978404	983	4
10991744963	984	3
10496384057	985	9
10218288920	986	5
10010320491	987	4
10213668428	988	3
10358033535	989	2
10416970479	990	9
10734575418	991	3
10552213514	992	5
10635183856	993	6
10676813703	994	3
10294617708	995	4
10211589308	996	6
10738030010	997	4
10552356701	998	3
10160120096	999	6
10399714886	1000	4
10370735337	1001	1
10903350802	1002	4
10691088384	1003	1
10233040177	1004	3
10169688327	1005	1
10524797414	1006	7
10539832083	1007	7
10601567908	1008	4
10132532232	1009	6
10341926712	1010	3
10173910921	1011	6
10760459159	1012	6
10523412728	1013	1
10565493127	1014	5
10836093155	1015	4
10944336234	1016	2
10164506722	1017	8
10009811197	1018	3
10429431953	1019	7
10505825433	1020	9
10870062357	1021	1
10427108417	1022	3
10106035303	1023	7
10059006516	1024	8
10071148528	1025	8
10175260419	1026	7
10868408802	1027	4
10927247724	1028	6
10341010872	1029	7
10603265794	1030	4
10050272569	1031	8
10866131037	1032	7
10873445158	1033	6
10733348975	1034	3
10927319477	1035	6
10638605885	1036	8
10005806530	1037	9
10580590161	1038	1
10451032368	1039	8
10552096867	1040	7
10220906011	1041	5
10782043095	1042	10
10674563714	1043	1
10428417821	1044	3
10418012208	1045	5
10247646632	1046	3
10831358646	1047	8
10287897501	1048	4
10694015536	1049	3
10328926794	1050	8
10866981411	1051	3
10961408003	1052	9
10751180500	1053	8
10245569661	1054	3
10122898858	1055	8
10492849057	1056	9
10973162821	1057	8
10412073021	1058	10
10265311381	1059	7
10673715754	1060	1
10937284672	1061	9
10730779963	1062	8
10071663553	1063	6
10229822896	1064	6
10567726879	1065	6
10416180955	1066	10
10552990499	1067	10
10643285660	1068	6
10747338949	1069	5
10846474361	1070	1
10954706698	1071	5
10036182667	1072	6
10828988137	1073	8
10694040606	1074	5
10065291915	1075	8
10471061524	1076	9
10289903459	1077	0
10260296110	1078	8
10635863985	1079	3
10963931994	1080	4
10627206717	1081	3
10675996490	1082	0
10162181151	1083	6
10846727532	1084	5
10576061915	1085	7
10729518186	1086	6
10349534228	1087	7
10901576227	1088	3
10419129655	1089	3
10663873635	1090	8
10889267333	1091	10
10746275232	1092	6
10499928199	1093	4
10071508399	1094	4
10908041108	1095	8
10448468098	1096	10
10053665806	1097	6
10541591988	1098	8
10840282652	1099	10
10870920054	1100	6
10084049721	1101	3
10749549692	1102	3
10110290527	1103	1
10613679097	1104	3
10782762064	1105	3
10627609701	1106	3
10739668934	1107	1
10973270040	1108	1
10712955248	1109	6
10515391798	1110	9
10202903839	1111	6
10659482043	1112	6
10639740766	1113	8
10998149467	1114	3
10503462486	1115	3
10617882724	1116	5
10429573318	1117	8
10094184971	1118	6
10211125672	1119	1
10576472409	1120	8
10509433355	1121	5
10934762521	1122	7
10131068456	1123	1
10390572756	1124	9
10663184574	1125	6
10502814779	1126	7
10161497538	1127	4
10966944708	1128	8
10637370717	1129	6
10791957070	1130	10
10866298237	1131	3
10742330706	1132	7
10210167863	1133	3
10194649704	1134	3
10113299680	1135	7
10217322563	1136	9
10505595925	1137	9
10765875131	1138	1
10978146897	1139	8
10486565842	1140	6
10416198004	1141	4
10514423678	1142	7
10849847952	1143	6
10397275962	1144	0
10681890218	1145	1
10426876011	1146	6
10637249743	1147	10
10240092188	1148	8
10642997227	1149	9
10605194627	1150	7
10982338205	1151	3
10756596017	1152	8
10996781582	1153	10
10500410417	1154	0
10109051169	1155	3
10039674319	1156	4
10754183717	1157	5
10755732128	1158	3
10498504598	1159	1
10796337385	1160	4
10232154337	1161	6
10730316189	1162	3
10826112101	1163	6
10961916110	1164	6
10631243914	1165	4
10150659021	1166	2
10029988331	1167	3
10966208284	1168	3
10931680124	1169	9
10462088724	1170	1
10204855001	1171	3
10221322895	1172	3
10194253064	1173	0
10598140023	1174	8
10648366506	1175	1
10707164993	1176	8
10432823389	1177	9
10620384569	1178	9
10018065479	1179	0
10259366258	1180	3
10369203565	1181	6
10550130215	1182	2
10343571911	1183	5
10524798070	1184	10
10719377651	1185	8
10677742227	1186	8
10834899286	1187	1
10938026622	1188	1
10056050145	1189	3
10891112301	1190	8
10337302717	1191	4
10197416911	1192	8
10419435572	1193	5
10069467049	1194	3
10284929078	1195	3
10237143847	1196	2
10183111094	1197	6
10223571719	1198	5
10452677634	1199	6
10281914901	1200	3
10548408074	1201	2
10648565667	1202	6
10282329586	1203	8
10916405933	1204	8
10238736190	1205	1
10688036462	1206	5
10467340366	1207	8
10914640487	1208	3
10895273618	1209	6
10929068193	1210	8
10635020069	1211	3
10544625796	1212	0
10433437562	1213	6
10353916694	1214	5
10661032065	1215	3
10228862460	1216	3
10817996298	1217	3
10248333638	1218	1
10562604225	1219	6
10008671651	1220	6
10462119561	1221	3
10485487599	1222	8
10631280799	1223	0
10933870986	1224	6
10581363142	1225	2
10314752792	1226	4
10003032857	1227	3
10763299726	1228	3
10946406532	1229	3
10158942272	1230	7
10451657482	1231	8
10841940980	1232	3
10664748642	1233	8
10184197726	1234	8
10338624596	1235	1
10124007313	1236	5
10735886212	1237	8
10728162160	1238	8
10051283718	1239	1
10534394287	1240	6
10951373344	1241	3
10977221977	1242	6
10095147977	1243	8
10681329305	1244	6
10475748536	1245	5
10331519476	1246	7
10100135748	1247	1
10719996970	1248	1
10988315370	1249	10
10113708696	1250	6
10258955966	1251	10
10771365055	1252	6
10392116343	1253	6
10180316210	1254	7
10032635646	1255	10
10926954753	1256	7
10615718883	1257	8
10519159410	1258	8
10611130392	1259	7
10182680149	1260	7
10545988730	1261	8
10249271318	1262	3
10085333871	1263	6
10645582482	1264	6
10983569210	1265	10
10590576326	1266	5
10116732896	1267	3
10511373421	1268	3
10014791204	1269	6
10579775490	1270	3
10997637136	1271	7
10715024573	1272	6
10419785846	1273	3
10859060762	1274	6
10121909056	1275	6
10851100122	1276	4
10942378318	1277	5
10231254372	1278	8
10281639746	1279	4
10318255704	1280	3
10466742934	1281	0
10750796477	1282	8
10389589162	1283	3
10409771252	1284	7
10314628749	1285	10
10207884331	1286	6
10916489209	1287	6
10323752276	1288	6
10227353969	1289	3
10307209780	1290	10
10532439182	1291	7
10054353676	1292	6
10128570388	1293	10
10448541895	1294	0
10648608471	1295	6
10739075301	1296	9
10058360579	1297	9
10957173180	1298	8
10762722375	1299	7
10150206801	1300	3
10753431916	1301	1
10260248001	1302	0
10057717121	1303	10
10151566083	1304	2
10211361131	1305	8
10216359400	1306	3
10460990557	1307	4
10353205144	1308	7
10443713845	1309	9
10662899535	1310	10
10387073792	1311	10
10570337538	1312	6
10271858171	1313	3
10830547592	1314	10
10621700797	1315	7
10040549687	1316	8
10315328315	1317	1
10419567785	1318	6
10043819236	1319	1
10260966903	1320	3
10727896024	1321	3
10790479351	1322	6
10428132558	1323	8
10178073747	1324	0
10184987527	1325	6
10304261903	1326	4
10857066317	1327	2
10598627477	1328	6
10510884401	1329	4
10184023332	1330	3
10907660015	1331	5
10209158322	1332	10
10083751066	1333	6
10351629810	1334	8
10194397992	1335	8
10868502887	1336	8
10751784716	1337	10
10201826534	1338	1
10549938242	1339	1
10329208698	1340	3
10354504789	1341	1
10072611939	1342	4
10464870734	1343	3
10423924433	1344	8
10080319079	1345	10
10474550889	1346	5
10799295235	1347	4
10032655046	1348	8
10935412218	1349	9
10638669954	1350	7
10225804915	1351	3
10952696560	1352	10
10718190371	1353	1
10085254059	1354	6
10031660523	1355	6
10397963177	1356	6
10616670590	1357	3
10570312874	1358	6
10947481497	1359	10
10377564145	1360	7
10718026991	1361	1
10885316638	1362	1
10602764992	1363	3
10435267434	1364	8
10174063295	1365	8
10151223569	1366	3
10242070761	1367	2
10137394035	1368	9
10830636633	1369	1
10330531722	1370	3
10898268610	1371	5
10573059806	1372	5
10756080705	1373	10
10829490405	1374	10
10806705425	1375	8
10743920801	1376	1
10737952887	1377	1
10366381423	1378	0
10153719809	1379	7
10089958298	1380	0
10065943958	1381	2
10341006727	1382	2
10820568619	1383	1
10150204154	1384	3
10131265126	1385	8
10702521336	1386	2
10294970638	1387	8
10410634799	1388	10
10248795099	1389	4
10134116592	1390	3
10561644412	1391	1
10954846171	1392	6
10579399803	1393	10
10068708825	1394	7
10917535920	1395	8
10924208612	1396	3
10094638949	1397	6
10984861431	1398	8
10853946611	1399	1
10761746509	1400	3
10877245185	1401	6
10699587770	1402	7
10004569497	1403	3
10636641441	1404	10
10176824691	1405	5
10934548373	1406	9
10934540356	1407	3
10685113066	1408	1
10420935630	1409	4
10884488932	1410	6
10752697320	1411	1
10381653368	1412	6
10958701164	1413	6
10951308678	1414	3
10422807352	1415	5
10463641147	1416	6
10684332292	1417	6
10693849068	1418	9
10414915094	1419	6
10487795406	1420	3
10200680336	1421	3
10750186466	1422	1
10613423465	1423	8
10253488251	1424	4
10250223676	1425	4
10550837539	1426	9
10681694769	1427	9
10020849439	1428	1
10275708442	1429	0
10916323317	1430	7
10362184567	1431	6
10823990245	1432	3
10222934315	1433	4
10762121009	1434	6
10801048291	1435	9
10198195221	1436	10
10518732862	1437	5
10472180447	1438	5
10680651500	1439	8
10618324878	1440	5
10986137956	1441	9
10755986450	1442	1
10542898407	1443	0
10575511371	1444	1
10708654659	1445	5
10908241371	1446	6
10945781319	1447	5
10607172497	1448	8
10345867623	1449	6
10610020461	1450	5
10596327843	1451	8
10804740783	1452	1
10733296252	1453	5
10609743942	1454	4
10286900881	1455	4
10984243701	1456	0
10503314027	1457	4
10545488183	1458	6
10304918683	1459	4
10155104262	1460	10
10913136669	1461	4
10766040551	1462	8
10128134903	1463	8
10600736920	1464	6
10120564601	1465	0
10851240085	1466	6
10568734793	1467	3
10320667631	1468	8
10484254255	1469	8
10554456566	1470	10
10856543775	1471	1
10936912375	1472	1
10532730966	1473	4
10034526530	1474	3
10701185563	1475	2
10854387836	1476	1
10043462664	1477	3
10781119656	1478	1
10523389404	1479	6
10583449685	1480	4
10471892977	1481	1
10572733318	1482	6
10914391271	1483	3
10313816398	1484	8
10231530833	1485	8
10882586331	1486	3
10179323514	1487	10
10757266727	1488	3
10261844371	1489	3
10889241997	1490	1
10732231403	1491	1
10100294927	1492	8
10481074266	1493	1
10892730470	1494	8
10999902893	1495	6
10444193020	1496	10
10207081141	1497	3
10218489555	1498	10
10235613091	1499	6
